event_code, primary_location, direction, extent, diversion_advice, ltn, rds_cc, length_route_affected, speed_limit_advice, quantifier, supplementary_info, additional_event, detailed_diversion_instructions, destinations, cross_linkage_to_source_problem, start_unix_time, stop_unix_time, iso_cc, latitude, longitude, activate_unix_time, expire_unix_time, geocoded_location_list, iid, duration, control_code, separator, information_category
2049,12573,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.06152,119.67943,1392188400,1392190200, ,0xea3b0501f8b67c57f167025fbaa95a61,1,65535,255,218
2050,12574,0,1,0,10,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.07098,119.67811,1392188400,1392190200, ,0x8016a87982ed2c1af740baa7dcdffa1c,1,65535,255,218
2050,12576,1,1,0,10,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10002,119.66789,1392188400,1392190200, ,0xecf6bce243704da7547f9826e431ebdc,1,65535,255,218
2049,12577,1,1,0,10,12,65535,49,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10264,119.66739,1392188400,1392190200, ,0x3b1260f2229522762700be32bfc30bd6,1,65535,255,218
2050,12577,0,1,0,10,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10264,119.66739,1392188400,1392190200, ,0x035ac8ccdffb0569ce9d57b9a69e9710,1,65535,255,218
2050,12578,1,1,0,10,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10726,119.66637,1392188400,1392190200, ,0x12c893712460f3ac2d2836f8b68bfbfe,1,65535,255,218
2049,12578,0,1,0,10,12,65535,47,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10726,119.66637,1392188400,1392190200, ,0x79e4c9556ab4b3bd60ec6f707a9920a0,1,65535,255,218
2050,12582,1,1,0,10,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.15124,119.70351,1392188400,1392190200, ,0x20e4027f98c75341c616fdde7444b58a,1,65535,255,218
2050,12583,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.15493,119.71514,1392188400,1392190200, ,0x8a1677e6daf4506f414aacd6d28c240b,1,65535,255,218
2050,12588,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.06613,119.72488,1392188400,1392190200, ,0xb4f2595896aace4af2559cc15bceda10,1,65535,255,218
2050,12593,1,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12434,119.63871,1392188400,1392190200, ,0x9ee93f718931df341c4bc9e5d65a0047,1,65535,255,218
2050,12593,0,1,0,10,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12434,119.63871,1392188400,1392190200, ,0x7b0061aa21972abe6c5519a98111a501,1,65535,255,218
2050,12596,1,1,0,10,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12672,119.6466,1392188400,1392190200, ,0x83a05c75ab0859b78dc0ade95940c113,1,65535,255,218
2050,12597,1,1,0,10,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12769,119.65298,1392188400,1392190200, ,0x89ee1bb59c8d0d8c25e4af8b5cfc7608,1,65535,255,218
2050,12597,0,1,0,10,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12769,119.65298,1392188400,1392190200, ,0x2105e0456572f583701c071cdce3611f,1,65535,255,218
2050,12600,1,1,0,10,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12817,119.66526,1392188400,1392190200, ,0xb484f2123094bd725be4f644045ed9c0,1,65535,255,218
2049,12601,1,1,0,10,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12802,119.67241,1392188400,1392190200, ,0x1be2e1dc0e8fd2ca83bec740f58fb231,1,65535,255,218
2050,12601,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12802,119.67241,1392188400,1392190200, ,0x6a4008ce0e6dd4d9e0d44215c81a088d,1,65535,255,218
2050,12603,1,1,0,10,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11993,119.63985,1392188400,1392190200, ,0x4ea0a6733474dfc2bc209b808749297a,1,65535,255,218
2049,12603,0,1,0,10,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11993,119.63985,1392188400,1392190200, ,0x67088460233911ec6b6d766814f650b9,1,65535,255,218
2050,12607,1,1,0,10,12,65535,46,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12321,119.65314,1392188400,1392190200, ,0xe48ca4e187232e7b996cc442bd8c642f,1,65535,255,218
2050,12608,0,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12307,119.66398,1392188400,1392190200, ,0xc0e67c44399ffce0f252d563042d0bdb,1,65535,255,218
2050,12609,0,1,0,10,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12286,119.66649,1392188400,1392190200, ,0x3a934ee9b33ff3f863956662c3d6fe4c,1,65535,255,218
2051,12612,1,1,0,10,12,65535,16,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12672,119.6466,1392188400,1392190200, ,0x3b64b7e8e4e12eb3b3af9a72df239421,1,65535,255,218
2050,12612,0,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12672,119.6466,1392188400,1392190200, ,0xd35a2ee0b89744a945ccc0af01ce13bc,1,65535,255,218
2050,12613,0,1,0,10,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13103,119.64555,1392188400,1392190200, ,0xca80b38c20f7cfe49184cf6a452e4b5e,1,65535,255,218
2050,12617,1,1,0,10,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12766,119.65572,1392188400,1392190200, ,0x0df892dc5274f216da14c2ba7c23e25c,1,65535,255,218
2050,12618,1,1,0,10,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1334,119.65815,1392188400,1392190200, ,0xf69cac3604b897b8f1fbb860c293b57a,1,65535,255,218
2049,12618,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1334,119.65815,1392188400,1392190200, ,0xf2d97035dc018e7eaaaa1df608dbdf8c,1,65535,255,218
2050,12619,1,1,0,10,12,65535,24,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13719,119.65803,1392188400,1392190200, ,0xb7300d67f965d8648deef64640885958,1,65535,255,218
2050,12619,0,1,0,10,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13719,119.65803,1392188400,1392190200, ,0x6bf99e8745d54b375e8c2764d19fffd4,1,65535,255,218
2049,12620,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1442,119.65896,1392188400,1392190200, ,0x3988a6f5398eaf7c57e2d72162db42ed,1,65535,255,218
2049,12623,1,1,0,10,12,65535,55,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12307,119.66398,1392188400,1392190200, ,0x4a6091f278f4aceaed23dac39ca948bf,1,65535,255,218
2049,12624,1,1,0,10,12,65535,54,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12817,119.66526,1392188400,1392190200, ,0x29e25464bfff889c1f920acd0f056c24,1,65535,255,218
2049,12624,0,1,0,10,12,65535,46,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12817,119.66526,1392188400,1392190200, ,0x5133bab5f8560b08ac962e1bf22a9cfb,1,65535,255,218
2049,12625,1,1,0,10,12,65535,52,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13418,119.6652,1392188400,1392190200, ,0x4a75c524927e44df9ff7ca3920c5eeb4,1,65535,255,218
2050,12625,0,1,0,10,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13418,119.6652,1392188400,1392190200, ,0x5637d4d3d314214c1f33effd97913a10,1,65535,255,218
2049,12628,1,1,0,10,12,65535,54,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.13193,119.67296,1392188400,1392190200, ,0x400a7e5b09fe79bdffd475a48b09bf8d,1,65535,255,218
2050,12631,1,1,0,10,12,65535,32,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1087,119.63156,1392188400,1392190200, ,0x0a99b93e4701d133cf51951074ca2446,1,65535,255,218
2049,12631,0,1,0,10,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1087,119.63156,1392188400,1392190200, ,0x1966b7db71f4e1ec6c6d2209e0016571,1,65535,255,218
2050,12632,1,1,0,10,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10858,119.63385,1392188400,1392190200, ,0x4ce8f3b7654e699f1951dadf1299f591,1,65535,255,218
2050,12632,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10858,119.63385,1392188400,1392190200, ,0xae098104b74b51bc8bafa00b2a38a8b6,1,65535,255,218
2050,12633,0,1,0,10,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10897,119.63589,1392188400,1392190200, ,0xbf477848772c9937a96054b65083bd48,1,65535,255,218
2050,12635,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11066,119.64352,1392188400,1392190200, ,0xca69539976b4d068985accc3ea903b02,1,65535,255,218
2050,12637,0,1,0,10,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10343,119.62822,1392188400,1392190200, ,0x6808c5e251581f7c243e64d11db9b97f,1,65535,255,218
2050,12639,1,1,0,10,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10547,119.63694,1392188400,1392190200, ,0xbf1414f1950a682f05e8f0e1f755626a,1,65535,255,218
2050,12640,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10583,119.64312,1392188400,1392190200, ,0xa82b3fd4cb2575109932b832c7f24bde,1,65535,255,218
2050,12640,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10583,119.64312,1392188400,1392190200, ,0xfc8b8d06d5ed93b4c133653531c82512,1,65535,255,218
2050,12644,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10858,119.63385,1392188400,1392190200, ,0xcba1582c743b8f3ca9632b4648780e0d,1,65535,255,218
2049,12644,0,1,0,10,12,65535,48,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10858,119.63385,1392188400,1392190200, ,0x557379636644de64941ca778d222b0f3,1,65535,255,218
2050,12646,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10944,119.63807,1392188400,1392190200, ,0x64fede020d359d45a6d2461472cde40a,1,65535,255,218
2050,12649,1,1,0,10,12,65535,22,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10389,119.64583,1392188400,1392190200, ,0x0ae659392e00e6405e7ddf754c41a65e,1,65535,255,218
2050,12653,0,1,0,10,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11763,119.64308,1392188400,1392190200, ,0x459678ea87f61dfb3630dc446c656d33,1,65535,255,218
2050,12655,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09305,119.63311,1392188400,1392190200, ,0x3fbb82eabddecc127b51d38a7d47fb20,1,65535,255,218
2049,12657,0,1,0,10,12,65535,45,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10206,119.63873,1392188400,1392190200, ,0x4688918804e8a2467c1a9a8ed4ed9b3c,1,65535,255,218
2050,12658,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10389,119.64583,1392188400,1392190200, ,0xc75044eeab4d76027cc897025cf1c31d,1,65535,255,218
2050,12661,1,1,0,10,12,65535,40,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10351,119.65118,1392188400,1392190200, ,0xc8a4a9cb743c88273536c85d76d453e6,1,65535,255,218
2050,12661,0,1,0,10,12,65535,29,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10351,119.65118,1392188400,1392190200, ,0xf5c771f16d0ddfbde9244c9d2e58378a,1,65535,255,218
2050,12662,1,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10318,119.65315,1392188400,1392190200, ,0xbaaafd2dac1ecee03238cd871e8094f0,1,65535,255,218
2050,12664,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10169,119.66031,1392188400,1392190200, ,0xdf8f952dd21a619b5ce1838b6185e2b6,1,65535,255,218
2049,12667,1,1,0,10,12,65535,46,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09305,119.63311,1392188400,1392190200, ,0xcd44d5f580547d4ab97c536d99eeb19f,1,65535,255,218
2049,12667,0,1,0,10,12,65535,46,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09305,119.63311,1392188400,1392190200, ,0x950b5a1cc24d16878d1fd5c870727a2e,1,65535,255,218
2050,12669,0,1,0,10,12,65535,48,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09843,119.65103,1392188400,1392190200, ,0x6f16d80cb50ded0e1d4c4785be4c6024,1,65535,255,218
2050,12670,1,1,0,10,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09939,119.65788,1392188400,1392190200, ,0xa06ec38dbd06350de122061e6ecb4b73,1,65535,255,218
2050,12672,0,1,0,10,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0986,119.64894,1392188400,1392190200, ,0xaa4b48bd95fbf97116ba0e0062fbf950,1,65535,255,218
2050,12673,1,1,0,10,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1016,119.64922,1392188400,1392190200, ,0xed13f1ac718b45a0f274cf50a239c2dc,1,65535,255,218
2050,12673,0,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1016,119.64922,1392188400,1392190200, ,0xa74e3738502fc7846407ce92ab6fa176,1,65535,255,218
2050,12677,1,1,0,10,12,65535,23,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09973,119.65453,1392188400,1392190200, ,0x620df11f9eadca317b53ba27807f0086,1,65535,255,218
2049,12678,1,1,0,10,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09939,119.65788,1392188400,1392190200, ,0x3a795c2693ba301710000fe79e77daf4,1,65535,255,218
2050,12688,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11174,119.65308,1392188400,1392190200, ,0x16222e5091e5c72f0bebebd56c9b538a,1,65535,255,218
2050,12691,1,1,0,10,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11173,119.65414,1392188400,1392190200, ,0x807f709c2ac4da067259d15e39afedfb,1,65535,255,218
2050,12693,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10924,119.66997,1392188400,1392190200, ,0xba0f21cbaa1857b941ae5dfbcf119988,1,65535,255,218
2050,12695,1,1,0,10,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11058,119.65427,1392188400,1392190200, ,0x995964c3ba0a781a0acf981b85c3efd6,1,65535,255,218
2050,12698,1,1,0,10,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11101,119.65888,1392188400,1392190200, ,0x82e029599114eab51a2712d294862fc8,1,65535,255,218
2049,12698,0,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11101,119.65888,1392188400,1392190200, ,0x49ca4ac273e0d0554bace2200854b974,1,65535,255,218
2050,12699,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11013,119.66309,1392188400,1392190200, ,0xbba4f6c1e400df540b18de1be66d3826,1,65535,255,218
2050,12702,0,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10932,119.65213,1392188400,1392190200, ,0x3c8109c28dd643b259a75c79a552b61a,1,65535,255,218
2050,12703,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10895,119.65679,1392188400,1392190200, ,0x76fb07470d14b167ee933af5b5dbd72a,1,65535,255,218
2050,12707,0,1,0,10,12,65535,42,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09939,119.65788,1392188400,1392190200, ,0xf6ac7f91755cf4f63fa9e30480ac3b3c,1,65535,255,218
2050,12709,1,1,0,10,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.1071,119.65713,1392188400,1392190200, ,0x297e2a6764e2698791c6606778f4b66a,1,65535,255,218
2050,12711,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.08868,119.64527,1392188400,1392190200, ,0xb9b9afe0259f0ff786229ab740dcbd30,1,65535,255,218
2050,12711,0,1,0,10,12,65535,33,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.08868,119.64527,1392188400,1392190200, ,0x65cec1fee19e28a6b84c1a32c3b712fb,1,65535,255,218
2049,12713,1,1,0,10,12,65535,47,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.08565,119.65728,1392188400,1392190200, ,0x5fcfd1b7452756a5ec74ae452054981b,1,65535,255,218
2049,12714,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0993,119.66102,1392188400,1392190200, ,0x1dd68f11cfce428dae577aafe9e927a9,1,65535,255,218
2049,12714,0,1,0,10,12,65535,43,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0993,119.66102,1392188400,1392190200, ,0x0c305ec954f56354e7a1f1a8f27a3a2b,1,65535,255,218
2050,12715,0,1,0,10,12,65535,25,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10287,119.66066,1392188400,1392190200, ,0xb1ace5cd5ba26a211660e7c0f36b0b98,1,65535,255,218
2049,12719,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10901,119.65959,1392188400,1392190200, ,0x6e06d1989b57762ba4c3ba0b75057409,1,65535,255,218
2049,12721,0,1,0,10,12,65535,48,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09973,119.65453,1392188400,1392190200, ,0x6b6de4a9e45f89b79b047c96fe06704b,1,65535,255,218
2050,12726,1,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.10264,119.66739,1392188400,1392190200, ,0x3a071a3325ad66e3a00da21cc2d98888,1,65535,255,218
2049,12728,0,1,0,10,12,65535,45,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09184,119.67189,1392188400,1392190200, ,0x0a4f86e770e40b15a2e5fb45d9ae5330,1,65535,255,218
2050,12729,1,1,0,10,12,65535,26,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0972,119.6708,1392188400,1392190200, ,0x0bc3251fb8eea7d4882de0b1493e9e23,1,65535,255,218
2050,12732,1,1,0,10,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09963,119.67256,1392188400,1392190200, ,0x40245fd9c5fa9a692859b184948e1573,1,65535,255,218
2050,12733,1,1,0,10,12,65535,31,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09815,119.67625,1392188400,1392190200, ,0xc65b344438b2d2fdad70ac6ef836483e,1,65535,255,218
2050,12733,0,1,0,10,12,65535,39,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09815,119.67625,1392188400,1392190200, ,0x9dcd51fb37861b9cdea5a2cc8133dab2,1,65535,255,218
2050,12734,1,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0935,119.68523,1392188400,1392190200, ,0x320d13fda190fe1494eb1933df2262de,1,65535,255,218
2051,12734,0,1,0,10,12,65535,21,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.0935,119.68523,1392188400,1392190200, ,0xfa5b77597dc46f0301b5411966263602,1,65535,255,218
2050,12739,1,1,0,10,12,65535,30,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09108,119.69279,1392188400,1392190200, ,0x265a2ebbf726ffdd1123e890ce582624,1,65535,255,218
2050,12741,0,1,0,10,12,65535,28,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09108,119.69279,1392188400,1392190200, ,0x260e3486e5e1c3e2123d6677d8d24baf,1,65535,255,218
2050,12746,1,1,0,10,12,65535,37,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09325,119.70534,1392188400,1392190200, ,0x52b7338775a96eb91200255b80f51496,1,65535,255,218
2050,12746,0,1,0,10,12,65535,36,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09325,119.70534,1392188400,1392190200, ,0x94f0ae623f2169302893c3561c28b4df,1,65535,255,218
2050,12747,1,1,0,10,12,65535,38,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.09746,119.70537,1392188400,1392190200, ,0x05375477270e3fcc03c16b5b2cefce26,1,65535,255,218
2050,12749,0,1,0,10,12,65535,34,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.11393,119.70064,1392188400,1392190200, ,0xc22345c47c6e16022f753620f167a79a,1,65535,255,218
2050,12750,1,1,0,10,12,65535,35,65535,65535,65535,4294967295,4294967295,4294967295,0,0,CN,29.12057,119.70065,1392188400,1392190200, ,0xbf725d44cb00205f5540e6ea2b80cb09,1,65535,255,218
